pressure,wind,class,radius_major_gale_axis,radius_minor_gale_axis,direc_major_gale_axis,image
980,55,4,100,70,NE,image/MTS109081818.200910.jpg
975,65,5,100,70,NE,image/MTS109081900.200910.jpg
970,70,5,110,70,NE,image/MTS109081906.200910.jpg
965,75,5,110,70,NE,image/MTS109081912.200910.jpg
950,85,5,120,80,NE,image/MTS109081918.200910.jpg
945,90,5,130,80,NE,image/MTS109082000.200910.jpg
945,90,5,130,80,NE,image/MTS109082006.200910.jpg
945,90,5,130,80,NE,image/MTS109082012.200910.jpg
945,90,5,130,80,NE,image/MTS109082018.200910.jpg
945,90,5,130,80,NE,image/MTS109082100.200910.jpg
945,90,5,130,80,NE,image/MTS109082106.200910.jpg
945,90,5,130,80,NE,image/MTS109082112.200910.jpg
945,90,5,130,80,NE,image/MTS109082118.200910.jpg
955,80,5,130,80,E,image/MTS109082200.200910.jpg
955,80,5,120,80,E,image/MTS109082206.200910.jpg
955,80,5,120,80,E,image/MTS109082212.200910.jpg
955,80,5,110,70,E,image/MTS109082218.200910.jpg
955,80,5,110,70,E,image/MTS109082300.200910.jpg
955,80,5,110,70,E,image/MTS109082306.200910.jpg
955,80,5,110,70,E,image/MTS109082312.200910.jpg
955,80,5,110,70,E,image/MTS109082318.200910.jpg
955,80,5,120,70,E,image/MTS109082400.200910.jpg
960,75,5,130,80,E,image/MTS109082406.200910.jpg
960,75,5,150,80,E,image/MTS109082412.200910.jpg
960,75,5,170,90,SE,image/MTS109082418.200910.jpg
965,70,5,180,100,SE,image/MTS109082500.200910.jpg
970,65,5,190,110,SE,image/MTS109082506.200910.jpg
980,60,4,200,120,SE,image/MTS109082512.200910.jpg
985,55,4,200,120,SE,image/MTS109082518.200910.jpg
998,35,3,120,80,E,image/MTS109082812.200911.jpg
996,35,3,120,80,E,image/MTS109082818.200911.jpg
994,40,3,120,80,E,image/MTS109082900.200911.jpg
992,40,3,120,80,E,image/MTS109082906.200911.jpg
990,45,3,120,80,E,image/MTS109082912.200911.jpg
985,50,4,120,80,E,image/MTS109082918.200911.jpg
985,50,4,120,80,E,image/MTS109083000.200911.jpg
980,55,4,150,100,E,image/MTS109083006.200911.jpg
980,55,4,150,100,E,image/MTS109083009.200911.jpg
980,55,4,150,100,E,image/MTS109083012.200911.jpg
975,60,4,180,100,NE,image/MTS109083018.200911.jpg
975,60,4,180,100,NE,image/MTS109083021.200911.jpg
975,60,4,180,100,NE,image/MTS109083100.200911.jpg
980,55,4,150,80,NE,image/MTS109083103.200911.jpg
980,55,4,150,80,NE,image/MTS109083106.200911.jpg
980,55,4,150,80,NE,image/MTS109083109.200911.jpg
985,50,4,150,80,NE,image/MTS109083112.200911.jpg
985,50,4,150,80,NE,image/MTS109083118.200911.jpg
990,45,3,200,120,NE,image/MTS109083121.200911.jpg
992,45,3,200,120,NE,image/MTS109090100.200911.jpg
994,45,3,200,120,NE,image/MTS109090106.200911.jpg
992,35,3,260,120,S,image/MTS109090318.200912.jpg
990,40,3,280,140,S,image/MTS109090400.200912.jpg
990,40,3,300,160,S,image/MTS109090406.200912.jpg
990,40,3,300,160,S,image/MTS109090412.200912.jpg
985,45,3,300,160,S,image/MTS109090418.200912.jpg
980,50,4,325,200,S,image/MTS109090500.200912.jpg
980,50,4,325,200,S,image/MTS109090506.200912.jpg
980,50,4,325,260,SE,image/MTS109090512.200912.jpg
980,50,4,325,260,SE,image/MTS109090518.200912.jpg
980,50,4,280,200,NW,image/MTS109090600.200912.jpg
980,50,4,300,240,NW,image/MTS109090606.200912.jpg
980,50,4,280,220,NW,image/MTS109090612.200912.jpg
980,50,4,280,220,NW,image/MTS109090618.200912.jpg
980,50,4,260,200,NW,image/MTS109090700.200912.jpg
980,50,4,260,200,NW,image/MTS109090706.200912.jpg
980,50,4,240,200,NW,image/MTS109090712.200912.jpg
980,50,4,250,190,SE,image/MTS109090718.200912.jpg
980,50,4,250,190,SE,image/MTS109090800.200912.jpg
980,50,4,240,160,SE,image/MTS109090806.200912.jpg
980,50,4,240,140,SE,image/MTS109090812.200912.jpg
980,50,4,220,220,symmetric,image/MTS109090818.200912.jpg
980,50,4,260,260,symmetric,image/MTS109090900.200912.jpg
980,50,4,260,260,symmetric,image/MTS109090906.200912.jpg
980,50,4,260,260,symmetric,image/MTS109090912.200912.jpg
980,50,4,325,240,SW,image/MTS109090918.200912.jpg
980,50,4,325,240,SW,image/MTS109091000.200912.jpg
998,35,3,130,50,N,image/MTS109091000.200913.jpg
998,35,3,130,50,N,image/MTS109091006.200913.jpg
996,35,3,90,60,N,image/MTS109091012.200913.jpg
996,35,3,90,60,N,image/MTS109091018.200913.jpg
994,40,3,90,60,N,image/MTS109091100.200913.jpg
994,40,3,90,60,N,image/MTS109091106.200913.jpg
996,35,3,50,50,symmetric,image/MTS109091112.200913.jpg
998,35,3,50,50,symmetric,image/MTS109091118.200913.jpg
1002,35,3,180,130,NE,image/MTS109091218.200914.jpg
998,45,3,180,130,NE,image/MTS109091300.200914.jpg
994,50,4,180,130,NE,image/MTS109091306.200914.jpg
990,55,4,190,130,NE,image/MTS109091312.200914.jpg
980,60,4,200,130,NE,image/MTS109091318.200914.jpg
965,70,5,220,130,NE,image/MTS109091400.200914.jpg
955,80,5,230,130,NE,image/MTS109091406.200914.jpg
945,85,5,240,140,NE,image/MTS109091412.200914.jpg
935,95,5,250,140,NE,image/MTS109091418.200914.jpg
935,95,5,260,150,NE,image/MTS109091500.200914.jpg
925,100,5,270,150,NE,image/MTS109091506.200914.jpg
915,105,5,280,170,NE,image/MTS109091512.200914.jpg
915,105,5,280,200,NE,image/MTS109091518.200914.jpg
915,105,5,280,200,NE,image/MTS109091600.200914.jpg
915,105,5,280,200,NE,image/MTS109091606.200914.jpg
915,105,5,280,200,NE,image/MTS109091612.200914.jpg
915,105,5,280,200,NE,image/MTS109091618.200914.jpg
925,100,5,280,200,NE,image/MTS109091700.200914.jpg
935,95,5,280,200,NE,image/MTS109091706.200914.jpg
935,95,5,280,200,NE,image/MTS109091712.200914.jpg
945,85,5,280,200,NE,image/MTS109091718.200914.jpg
945,85,5,280,200,E,image/MTS109091800.200914.jpg
955,75,5,240,180,E,image/MTS109091812.200914.jpg
960,70,5,260,190,E,image/MTS109091818.200914.jpg
960,70,5,270,200,E,image/MTS109091821.200914.jpg
960,70,5,280,200,SE,image/MTS109091900.200914.jpg
960,70,5,300,210,SE,image/MTS109091903.200914.jpg
960,70,5,300,210,SE,image/MTS109091906.200914.jpg
960,70,5,300,210,SE,image/MTS109091909.200914.jpg
965,70,5,300,210,SE,image/MTS109091912.200914.jpg
970,70,5,300,210,SE,image/MTS109091918.200914.jpg
975,65,5,300,210,SE,image/MTS109092000.200914.jpg
980,60,4,325,150,SE,image/MTS109092006.200914.jpg
994,35,3,120,120,symmetric,image/MTS109091318.200915.jpg
990,45,3,120,120,symmetric,image/MTS109091400.200915.jpg
985,55,4,160,160,symmetric,image/MTS109091406.200915.jpg
980,60,4,160,120,SE,image/MTS109091412.200915.jpg
975,65,5,160,120,SE,image/MTS109091418.200915.jpg
980,55,4,120,80,SE,image/MTS109091500.200915.jpg
990,40,3,120,80,SE,image/MTS109091506.200915.jpg
994,35,3,90,90,symmetric,image/MTS109092600.200916.jpg
990,40,3,120,120,symmetric,image/MTS109092606.200916.jpg
990,40,3,170,140,N,image/MTS109092612.200916.jpg
990,45,3,190,170,N,image/MTS109092618.200916.jpg
985,50,4,210,210,symmetric,image/MTS109092700.200916.jpg
985,50,4,220,220,symmetric,image/MTS109092706.200916.jpg
980,55,4,230,230,symmetric,image/MTS109092712.200916.jpg
975,60,4,230,230,symmetric,image/MTS109092718.200916.jpg
970,60,4,230,230,symmetric,image/MTS109092800.200916.jpg
960,70,5,240,220,E,image/MTS109092806.200916.jpg
960,70,5,240,220,E,image/MTS109092812.200916.jpg
960,70,5,240,200,E,image/MTS109092818.200916.jpg
960,70,5,240,180,E,image/MTS109092900.200916.jpg
965,70,5,160,120,E,image/MTS109092906.200916.jpg
980,60,4,150,110,E,image/MTS109092912.200916.jpg
990,45,3,120,100,E,image/MTS109092918.200916.jpg
994,35,3,120,100,E,image/MTS109093000.200916.jpg
994,35,3,50,50,symmetric,image/MTS109092906.200917.jpg
992,40,3,50,50,symmetric,image/MTS109092912.200917.jpg
990,50,4,90,90,symmetric,image/MTS109092918.200917.jpg
980,60,4,90,90,symmetric,image/MTS109093000.200917.jpg
970,70,5,140,140,symmetric,image/MTS109093006.200917.jpg
960,80,5,140,140,symmetric,image/MTS109093012.200917.jpg
945,90,5,140,140,symmetric,image/MTS109093018.200917.jpg
930,100,5,140,140,symmetric,image/MTS109100100.200917.jpg
930,100,5,140,140,symmetric,image/MTS109100106.200917.jpg
930,100,5,140,140,symmetric,image/MTS109100112.200917.jpg
940,90,5,170,170,symmetric,image/MTS109100118.200917.jpg
940,90,5,170,170,symmetric,image/MTS109100200.200917.jpg
955,80,5,170,170,symmetric,image/MTS109100206.200917.jpg
955,80,5,170,170,symmetric,image/MTS109100212.200917.jpg
965,75,5,210,130,S,image/MTS109100218.200917.jpg
965,75,5,200,130,S,image/MTS109100300.200917.jpg
965,75,5,200,130,S,image/MTS109100306.200917.jpg
970,65,5,190,130,S,image/MTS109100312.200917.jpg
975,60,4,190,130,S,image/MTS109100318.200917.jpg
980,60,4,180,180,symmetric,image/MTS109100400.200917.jpg
980,60,4,180,180,symmetric,image/MTS109100406.200917.jpg
985,55,4,180,180,symmetric,image/MTS109100412.200917.jpg
990,50,4,180,180,symmetric,image/MTS109100418.200917.jpg
990,50,4,180,180,symmetric,image/MTS109100500.200917.jpg
990,50,4,120,120,symmetric,image/MTS109100506.200917.jpg
985,55,4,120,120,symmetric,image/MTS109100512.200917.jpg
985,55,4,120,120,symmetric,image/MTS109100518.200917.jpg
985,55,4,160,120,N,image/MTS109100600.200917.jpg
985,55,4,160,120,N,image/MTS109100606.200917.jpg
990,50,4,200,150,N,image/MTS109100612.200917.jpg
994,40,3,180,150,N,image/MTS109100618.200917.jpg
996,35,3,180,150,N,image/MTS109100700.200917.jpg
996,35,3,150,150,symmetric,image/MTS109100706.200917.jpg
994,40,3,150,150,symmetric,image/MTS109100712.200917.jpg
994,40,3,150,150,symmetric,image/MTS109100718.200917.jpg
994,40,3,150,150,symmetric,image/MTS109100800.200917.jpg
994,40,3,150,150,symmetric,image/MTS109100806.200917.jpg
994,40,3,150,150,symmetric,image/MTS109100812.200917.jpg
996,35,3,150,150,symmetric,image/MTS109100818.200917.jpg
998,35,3,150,150,symmetric,image/MTS109100900.200917.jpg
998,35,3,150,150,symmetric,image/MTS109100906.200917.jpg
998,35,3,150,150,symmetric,image/MTS109100912.200917.jpg
998,35,3,150,150,symmetric,image/MTS109100918.200917.jpg
998,35,3,100,100,symmetric,image/MTS109101100.200917.jpg
998,35,3,100,100,symmetric,image/MTS109101106.200917.jpg
998,35,3,100,100,symmetric,image/MTS109101112.200917.jpg
998,35,3,100,100,symmetric,image/MTS109101118.200917.jpg
996,35,3,120,120,symmetric,image/MTS109101200.200917.jpg
996,35,3,120,120,symmetric,image/MTS109101206.200917.jpg
996,40,3,100,100,symmetric,image/MTS109101212.200917.jpg
994,40,3,100,100,symmetric,image/MTS109101218.200917.jpg
992,45,3,100,100,symmetric,image/MTS109101300.200917.jpg
990,50,4,100,100,symmetric,image/MTS109101306.200917.jpg
994,40,3,80,80,symmetric,image/MTS109101312.200917.jpg
1000,35,3,80,80,symmetric,image/MTS109101318.200917.jpg
996,35,3,80,80,symmetric,image/MTS109093000.200918.jpg
992,40,3,80,80,symmetric,image/MTS109093006.200918.jpg
990,45,3,80,80,symmetric,image/MTS109093012.200918.jpg
980,55,4,100,80,NE,image/MTS109093018.200918.jpg
975,65,5,120,100,NE,image/MTS109100100.200918.jpg
955,75,5,140,100,NE,image/MTS109100106.200918.jpg
950,80,5,150,100,NE,image/MTS109100112.200918.jpg
940,90,5,160,120,NE,image/MTS109100118.200918.jpg
935,95,5,180,120,NE,image/MTS109100200.200918.jpg
935,95,5,180,120,NE,image/MTS109100206.200918.jpg
935,95,5,190,120,NE,image/MTS109100212.200918.jpg
935,95,5,200,120,NE,image/MTS109100218.200918.jpg
935,95,5,210,120,NE,image/MTS109100300.200918.jpg
940,90,5,220,140,N,image/MTS109100306.200918.jpg
935,95,5,230,140,N,image/MTS109100312.200918.jpg
925,100,5,240,140,N,image/MTS109100318.200918.jpg
920,105,5,250,160,N,image/MTS109100400.200918.jpg
910,110,5,260,180,N,image/MTS109100406.200918.jpg
910,110,5,260,190,NE,image/MTS109100412.200918.jpg
910,110,5,260,200,NE,image/MTS109100418.200918.jpg
915,105,5,270,210,NE,image/MTS109100500.200918.jpg
915,105,5,280,210,NE,image/MTS109100506.200918.jpg
930,95,5,280,210,NE,image/MTS109100512.200918.jpg
935,90,5,280,210,NE,image/MTS109100518.200918.jpg
935,90,5,260,230,NE,image/MTS109100600.200918.jpg
940,85,5,260,220,E,image/MTS109100606.200918.jpg
940,85,5,260,220,E,image/MTS109100609.200918.jpg
940,85,5,260,230,E,image/MTS109100612.200918.jpg
940,85,5,260,230,E,image/MTS109100615.200918.jpg
940,85,5,280,230,E,image/MTS109100618.200918.jpg
940,85,5,300,230,E,image/MTS109100621.200918.jpg
940,85,5,300,230,E,image/MTS109100700.200918.jpg
945,80,5,300,230,E,image/MTS109100703.200918.jpg
945,80,5,300,230,E,image/MTS109100706.200918.jpg
945,80,5,300,230,E,image/MTS109100709.200918.jpg
945,80,5,300,230,E,image/MTS109100712.200918.jpg
950,75,5,300,230,E,image/MTS109100715.200918.jpg
955,75,5,325,230,SE,image/MTS109100718.200918.jpg
955,75,5,325,230,SE,image/MTS109100719.200918.jpg
955,75,5,325,230,SE,image/MTS109100720.200918.jpg
965,65,5,325,230,SE,image/MTS109100721.200918.jpg
975,60,4,350,230,SE,image/MTS109100800.200918.jpg
975,60,4,350,230,SE,image/MTS109100803.200918.jpg
984,55,4,350,280,SE,image/MTS109100806.200918.jpg
980,55,4,350,300,SE,image/MTS109100809.200918.jpg
1000,35,3,80,80,symmetric,image/MTS109100906.200919.jpg
998,35,3,100,100,symmetric,image/MTS109100912.200919.jpg
998,35,3,100,100,symmetric,image/MTS109100918.200919.jpg
998,35,3,120,120,symmetric,image/MTS109101000.200919.jpg
998,35,3,120,120,symmetric,image/MTS109101006.200919.jpg
998,35,3,120,120,symmetric,image/MTS109101012.200919.jpg
998,35,3,120,120,symmetric,image/MTS109101018.200919.jpg
996,40,3,120,120,symmetric,image/MTS109101100.200919.jpg
996,40,3,120,120,symmetric,image/MTS109101106.200919.jpg
996,40,3,120,120,symmetric,image/MTS109101112.200919.jpg
994,45,3,120,120,symmetric,image/MTS109101118.200919.jpg
992,45,3,120,120,symmetric,image/MTS109101200.200919.jpg
992,45,3,120,120,symmetric,image/MTS109101206.200919.jpg
992,45,3,120,120,symmetric,image/MTS109101212.200919.jpg
992,45,3,120,120,symmetric,image/MTS109101218.200919.jpg
992,45,3,120,120,symmetric,image/MTS109101300.200919.jpg
992,45,3,150,120,E,image/MTS109101306.200919.jpg
994,45,3,150,120,E,image/MTS109101312.200919.jpg
996,40,3,150,120,E,image/MTS109101318.200919.jpg
1002,35,3,120,100,NE,image/MTS109101512.200920.jpg
1000,40,3,120,100,NE,image/MTS109101518.200920.jpg
992,45,3,150,120,NE,image/MTS109101600.200920.jpg
980,55,4,160,130,NE,image/MTS109101606.200920.jpg
975,60,4,180,140,NE,image/MTS109101612.200920.jpg
970,65,5,180,140,NE,image/MTS109101618.200920.jpg
965,70,5,180,140,E,image/MTS109101700.200920.jpg
955,80,5,180,140,E,image/MTS109101706.200920.jpg
950,85,5,180,150,E,image/MTS109101712.200920.jpg
950,85,5,200,160,SE,image/MTS109101718.200920.jpg
940,90,5,230,170,SE,image/MTS109101800.200920.jpg
940,90,5,220,190,SE,image/MTS109101806.200920.jpg
940,90,5,200,200,symmetric,image/MTS109101812.200920.jpg
930,95,5,240,240,symmetric,image/MTS109101818.200920.jpg
930,95,5,240,240,symmetric,image/MTS109101900.200920.jpg
930,95,5,240,240,symmetric,image/MTS109101906.200920.jpg
940,90,5,240,220,N,image/MTS109101912.200920.jpg
945,85,5,240,220,N,image/MTS109101918.200920.jpg
950,80,5,240,200,N,image/MTS109102000.200920.jpg
950,80,5,240,200,N,image/MTS109102006.200920.jpg
960,75,5,230,200,NW,image/MTS109102012.200920.jpg
960,75,5,230,200,NW,image/MTS109102018.200920.jpg
965,70,5,220,200,NW,image/MTS109102100.200920.jpg
965,70,5,200,200,symmetric,image/MTS109102106.200920.jpg
965,70,5,200,200,symmetric,image/MTS109102112.200920.jpg
965,70,5,200,200,symmetric,image/MTS109102118.200920.jpg
965,70,5,200,200,symmetric,image/MTS109102200.200920.jpg
965,70,5,200,200,symmetric,image/MTS109102206.200920.jpg
970,65,5,200,200,symmetric,image/MTS109102212.200920.jpg
970,65,5,190,190,symmetric,image/MTS109102218.200920.jpg
970,65,5,180,180,symmetric,image/MTS109102300.200920.jpg
975,60,4,180,180,symmetric,image/MTS109102306.200920.jpg
980,55,4,180,180,symmetric,image/MTS109102312.200920.jpg
980,55,4,170,170,symmetric,image/MTS109102318.200920.jpg
980,55,4,170,170,symmetric,image/MTS109102400.200920.jpg
980,55,4,170,170,symmetric,image/MTS109102406.200920.jpg
980,55,4,170,170,symmetric,image/MTS109102412.200920.jpg
980,55,4,170,170,symmetric,image/MTS109102418.200920.jpg
980,55,4,170,170,symmetric,image/MTS109102500.200920.jpg
980,55,4,170,170,symmetric,image/MTS109102503.200920.jpg
980,55,4,170,170,symmetric,image/MTS109102506.200920.jpg
980,55,4,170,170,symmetric,image/MTS109102509.200920.jpg
980,55,4,180,160,SE,image/MTS109102512.200920.jpg
980,55,4,200,150,SE,image/MTS109102515.200920.jpg
980,55,4,220,140,SE,image/MTS109102518.200920.jpg
980,55,4,230,130,SE,image/MTS109102521.200920.jpg
980,55,4,230,130,SE,image/MTS109102600.200920.jpg
980,55,4,230,100,SE,image/MTS109102606.200920.jpg
980,55,4,230,100,SE,image/MTS109102609.200920.jpg
980,55,4,230,100,SE,image/MTS109102612.200920.jpg
980,55,4,230,100,SE,image/MTS109102615.200920.jpg
980,55,4,230,100,SE,image/MTS109102618.200920.jpg
980,55,4,230,100,SE,image/MTS109102621.200920.jpg
998,35,3,100,40,N,image/MTS109102706.200921.jpg
992,45,3,100,40,N,image/MTS109102712.200921.jpg
980,55,4,140,60,N,image/MTS109102718.200921.jpg
965,70,5,150,70,N,image/MTS109102800.200921.jpg
960,75,5,160,70,N,image/MTS109102806.200921.jpg
955,80,5,160,80,N,image/MTS109102812.200921.jpg
955,80,5,170,80,N,image/MTS109102818.200921.jpg
955,80,5,170,80,N,image/MTS109102900.200921.jpg
960,75,5,170,80,N,image/MTS109102906.200921.jpg
965,75,5,180,80,N,image/MTS109102912.200921.jpg
965,75,5,180,100,N,image/MTS109102918.200921.jpg
970,70,5,200,120,N,image/MTS109103000.200921.jpg
975,65,5,180,120,N,image/MTS109103006.200921.jpg
980,60,4,180,100,N,image/MTS109103012.200921.jpg
985,55,4,170,100,N,image/MTS109103018.200921.jpg
990,50,4,170,100,N,image/MTS109103100.200921.jpg
990,50,4,160,100,N,image/MTS109103106.200921.jpg
994,45,3,160,100,N,image/MTS109103112.200921.jpg
994,45,3,150,120,N,image/MTS109103118.200921.jpg
994,45,3,130,130,symmetric,image/MTS109110100.200921.jpg
994,45,3,130,130,symmetric,image/MTS109110106.200921.jpg
994,45,3,130,130,symmetric,image/MTS109110112.200921.jpg
994,45,3,130,100,N,image/MTS109110118.200921.jpg
994,45,3,130,80,N,image/MTS109110200.200921.jpg
994,45,3,100,50,N,image/MTS109110206.200921.jpg
998,35,3,100,50,N,image/MTS109110212.200921.jpg
1000,35,3,70,70,symmetric,image/MTS209112312.200922.jpg
996,45,3,90,70,N,image/MTS209112318.200922.jpg
992,50,4,110,80,N,image/MTS209112400.200922.jpg
980,65,5,130,90,N,image/MTS209112406.200922.jpg
975,70,5,140,100,N,image/MTS209112412.200922.jpg
960,80,5,160,120,NE,image/MTS209112418.200922.jpg
950,85,5,170,130,NE,image/MTS209112500.200922.jpg
940,95,5,180,130,NE,image/MTS209112506.200922.jpg
925,105,5,180,140,NE,image/MTS209112512.200922.jpg
905,115,5,180,140,NE,image/MTS209112518.200922.jpg
905,115,5,190,140,NE,image/MTS209112600.200922.jpg
905,110,5,190,140,NE,image/MTS209112606.200922.jpg
915,105,5,210,140,NE,image/MTS209112612.200922.jpg
915,105,5,210,140,NE,image/MTS209112618.200922.jpg
925,100,5,220,140,NE,image/MTS209112700.200922.jpg
925,100,5,230,150,NE,image/MTS109112706.200922.jpg
925,100,5,240,150,NE,image/MTS109112712.200922.jpg
925,100,5,240,150,N,image/MTS109112718.200922.jpg
925,100,5,240,150,N,image/MTS109112800.200922.jpg
925,100,5,250,160,N,image/MTS109112806.200922.jpg
930,95,5,260,160,N,image/MTS109112812.200922.jpg
930,95,5,260,160,N,image/MTS109112818.200922.jpg
945,85,5,260,160,NW,image/MTS109112900.200922.jpg
945,85,5,260,160,NW,image/MTS109112906.200922.jpg
945,85,5,260,160,NW,image/MTS109112912.200922.jpg
945,85,5,260,160,NW,image/MTS109112918.200922.jpg
945,85,5,240,160,NW,image/MTS109113000.200922.jpg
945,85,5,240,160,NW,image/MTS109113006.200922.jpg
955,80,5,220,140,NW,image/MTS109113012.200922.jpg
955,80,5,220,140,NW,image/MTS109113018.200922.jpg
955,80,5,220,130,NW,image/MTS109120100.200922.jpg
965,70,5,220,130,NW,image/MTS109120106.200922.jpg
970,65,5,220,130,NW,image/MTS109120112.200922.jpg
980,60,4,220,130,NW,image/MTS109120118.200922.jpg
980,60,4,220,130,NW,image/MTS109120200.200922.jpg
985,50,4,220,130,NW,image/MTS109120206.200922.jpg
990,45,3,200,130,NW,image/MTS109120212.200922.jpg
994,40,3,200,100,NW,image/MTS109120218.200922.jpg
998,35,3,90,70,NE,image/MTS110032412.201001.jpg
998,35,3,90,70,NE,image/MTS110032418.201001.jpg
998,35,3,90,70,NE,image/MTS110032500.201001.jpg
998,35,3,90,70,NE,image/MTS110032506.201001.jpg
998,35,3,90,70,NE,image/MTS110032512.201001.jpg
1000,35,3,90,70,NE,image/MTS110032518.201001.jpg
1000,35,3,80,60,NE,image/MTS210071200.201002.jpg
994,45,3,80,60,NE,image/MTS210071206.201002.jpg
985,55,4,100,80,NE,image/MTS210071212.201002.jpg
975,65,5,130,100,NE,image/MTS210071218.201002.jpg
975,65,5,130,100,NE,image/MTS210071300.201002.jpg
975,65,5,130,100,NE,image/MTS210071306.201002.jpg
975,65,5,130,100,NE,image/MTS210071312.201002.jpg
980,60,4,130,100,NE,image/MTS210071318.201002.jpg
985,55,4,130,100,NE,image/MTS210071400.201002.jpg
990,50,4,100,80,NE,image/MTS210071406.201002.jpg
992,45,3,100,80,NE,image/MTS210071412.201002.jpg
992,45,3,100,80,NE,image/MTS210071418.201002.jpg
990,50,4,120,100,NE,image/MTS210071500.201002.jpg
985,55,4,150,130,NE,image/MTS210071506.201002.jpg
975,65,5,180,150,NE,image/MTS210071512.201002.jpg
